9873	I give you facts and you spew politics. I don't have to stand for that. You are being stupid. Stupidity destroys	私 は あなた に 事実 を 与え 、 あなた は 政治 を 投げかけ ま す . 私 は それ を 支持 する 必要 は あ り ま せ ん . あなた は 愚か で す . 愚か さ は 破壊 し ま す	[0, 0, 0]	NOT
314	Are you sure I reverted? I was just removing NON-English sources from Greater Khorasan.	私 は ちょうど グレーター ・ ホラサン から 非 英語 の ソース を 削除 し て い ま し た 。	[1, 0, 0]	NOT
4519	The vote has concluded, and the result was no consensus. The page remains.	投票 は 終了 し 、 結果 は 合意 の 一致 は あ り ま せ ん で し た 。	[0, 0, 0]	NOT
761	I don't know. Is it a good idea to delete articles? Are there people who have heard of Paris but not of the Hurricanes?	私 は 知 ら な い . 記事 を 削除 する 良 い アイデア で す か ? パリ の こと を 聞 い た こと が あ る 人 が い る が 、 ハリケーン で は な い で す か ?	[1, 0, 0]	NOT
5799	DiD you blocked me ? I warned not to do it . You are on my list	私 は それ を し な い こと を 警告 し ま し た . あなた は 私 の リスト に い ま す	[0, 0, 0]	NOT
9250	I'm pretty sure that the numbers are arraged that way just to keep large numbers away from each other, so it more a game of skill rather than luck.	数値 は 、 大きな 数値 を 互い に 離れ て 保 つ ため に 、 その よう に 配列 さ れ て い る と 私 は かなり 確信 し て い る の で 、 それ は 運 より も スキル の ゲーム で す 。	[0, 0, 0]	NOT
841	And your Frieser is unreliable. He will ctiticed even by german historians. His infos are funny even fpr german propaganda.	そして あなた の フライザー は 信頼 でき な い . 彼 は 、 ドイツ の 歴史 家 に よ っ て さえ 傷つけ られ ま す . 彼 の 情報 は 、 ドイツ の プロパガンダ fpr で も 面白 い で す .	[0, 2, 0]	NOT
8028	Sweet. Walmart Airways has officially collapsed. —Preceding unsigned comment added by	スイーツ . ウォルマート 航空 は 公式 に 崩壊 し ま し た . — 未 署名 の コメント を 前 に 追加 さ れ ま し た	[0, 0, 0]	NOT
775	This shows contempt for Wikipedia editors. You should be removed as an admin and moderator for your hate speech.	これ は ウィキペディア の 編集 者 に 対 する 軽蔑 を 示 し ま す . あなた は あなた の 憎悪 の スピーチ の ため の 管理 者 と モデレータ と し て 削除 さ れ る べ き で す .	[1, 0, 0]	NOT
2701	Support. Obviously. Additionally, I have contacted anyone who might be interested in commenting.	サポート . 明らか に . さらに , 私 は コメント に 興味 が あ る か も しれ な い 誰 に 連絡 し ま し た .	[0, 0, 0]	NOT
2735	They are.LOOK. JUST BECAUSE YOU DONT WANT THOSE CHARACTERS IN DOES NOT MEAN THEY WON'T BE IN. -	彼 ら は . 見 て くださ い . ちょうど あなた が それ ら の 文字 を 望 ん で い な い の で 、 それ ら が 存在 し な い と い う 意味 で は あ り ま せ ん .	[0, 1, 0]	NOT
5233	I've done that lots only to have you revert me. This is not a legitimate block..	私 は あなた が 私 を 返 す ため に だけ 多く の こと を し ま し た . これ は 正当 な ブロック で は あ り ま せ ん . .	[0, 0, 0]	NOT
4850	malayer is the best city on the world!!!!!! it is a true!!!!!	マライヤー は 世界 で 最高 の 街 で す ! ! ! ! ! それ は 真実 で す ! ! ! ! !	[0, 0, 0]	NOT
5527	Your recent removal of some text at Global Positioning System Was hilarious. Thank you. I snorted tea out my nose. ♠♠	グローバル ポジショニング システム で 最近 いく つ か の テキスト を 削除 し ま し た 。	[0, 0, 0]	NOT
4888	The finish of the Bigelow/Taylor match is incorrect. Taylor pinned Bam Bam after a stiff forearm from the second rope.	Bigelow / Taylor の 試合 の フィニッシュ は 間違 っ て い ま す 。	[0, 3, 0]	NOT
2670	REDIRECT Talk:Managers of the Philadelphia Phillies	リダイレクト トーク : フィラデルフィア ・ フィリーズ の マネージャー	[0, 0, 0]	NOT
6504	am identifiable and so you can tell if I am a conflict of interest or not. . I	私 は 識別 可能 で あ り 、 私 が 利益 の 衝突 で あ る か 否 か を 伝え る こと が でき ま す 。	[0, 0, 0]	NOT
4555	Constructive indications involve proposing alternatives that would make the material acceptable to you.	建設 的 な 指示 に は 、 あなた が 材料 を 受け入れ る こと が でき る 代替 案 を 提案 する こと が 含 ま れ ま す 。	[0, 0, 0]	NOT
877	The diagram of the acetoxy group is obviously wrong (the carboxyl group erroneously has an oxygen double-bonded to oxygen, rather than to carbon).	アセトキシ 群 の 図 は 明らか に 間違 っ て い る ( カルボキシル 群 は 誤 っ て 酸素 と 二 重 結合 し て い る 。	[0, 0, 1]	NOT
1964	He's notable alright as being a friggen racist lunatic. Here are a few examples! [URL] [URL] [URL]	[ URL ] [ URL ] [ URL ] ここ で は いく つ か の 例 が あ り ま す !	[1, 1, 1]	ERR
4332	Alphabetical order is not mandatory everywhere on Wikipedia articles. -	アルファベット 順序 は 、 ウィキペディア の 記事 の どこ で も 必須 で は あ り ま せ ん 。	[0, 0, 0]	NOT
3653	Nice to see you bury shit you don't like, ScrapIronIV. Typical Wikipedian. Kindly go fuck yourself, asshole.	お前 が 気 に 入 ら な い クソ を 埋め る の が 嬉し い よ スクラップ アイロン IV 典型 的 な ウィキペディア 人 クソ に しろ	[0, 0, 0]	NOT
5817	Zydeco Experiment was the name and Buffalo Zydeco is the name that Donna The Buffalo use when playing Zydeco music	Zydeco Experiment は 名前 で あ り 、 Buffalo Zydeco は Donna The Buffalo が Zydeco 音楽 を 演奏 する 際 に 使用 する 名前 で す	[0, 0, 0]	NOT
2672	AGCO is also a Massey Ferguson business (or vice versa).	AGCO は マッセイ ・ ファーガソン ( Massey Ferguson ) の ビジネス で も あ り ま す 。	[1, 1, 0]	ERR
1374	I'm not sure that I follow the rationale of your point perhaps you could elaborate on your reasoning?	私 は あなた の ポイント の 論理 に 従 う か どう か は 確信 し て い ま せ ん 。 おそらく あなた は あなた の 論理 を 詳し く 説明 する こと が でき ま す か ?	[0, 0, 0]	NOT
7504	A Wikipedia rollbacker put the picture back up there	ウィキペディア の ロール バック は 画像 を そこ に 戻 し ま し た	[0, 0, 0]	NOT
5380	Why is County Derry mentioned in the infobox? Before it was called County Londonderry, it was County Coleraine so where did County Derry come from?	なぜ 郡 デリー は 、 インフォ ボックス に 記載 さ れ て い ま す か ? 郡 ロンドン デリー と 呼 ば れ て い た 以前 は 、 郡 コレ レーン で し た の で 、 郡 デリー は どこ から 来 た の で しょ う か ?	[0, 0, 0]	NOT
8780	Another laughable British project doomed to the dust bin. HOTOL, TSR Nimrod AEW, Beagle 2 somebody stop me!	HOTOL , TSR Nimrod AEW , Beagle 2 誰 か が 私 を 止め て くださ い !	[0, 0, 1]	NOT
4058	What size are the targets, and what is the accuracy achieved?	ターゲット は どの よう な 大きさ で あ り 、 正確 性 は どの よう な もの で す か ?	[0, 0, 0]	NOT
2123	probably that you are a german... fucking germans, nothing changes	おそらく あなた は ドイツ 人 . . . ドイツ 人 なんて 何 も 変わ り ま せ ん	[1, 0, 1]	ERR
4782	How can it be tested wether some of these words do not come from Dutch (or similar) in stead of Afrikaans?	これ ら の 単語 の いく つ か が アフリカ 語 の 代わり に オランダ 語 ( また は 類似 語 ) から 来 て い な い 場合 、 どの よう に テスト する こと が でき ま す か ?	[0, 0, 0]	NOT
9949	It appears that you two obviously should get along well together!.	あなた 達 は 、 明らか に 一緒 に うま く い く べ き で あ る よう に 見え る ! .	[0, 0, 0]	NOT
1288	bastards, i said nothing about changing it! that was not a complaint!	バッカーズ 変え る なんて 何 も 言 っ て な い ! それ は 苦情 じゃ な い !	[1, 1, 0]	ERR
6156	well sorry buddy but stay out of it. you're not needed.	ごめん なさ い ちょっと 離れ なさ い 必要 な い わ	[0, 0, 0]	NOT
1610	I just made a table of the aircraft inventory. I will gradually redesign the page to meet the standards better.	私 は ちょうど 航空 機 の 在庫 の テーブル を 作 り ま し た . 私 は 徐々 に 、 より 良 い 基準 を 満た す ため に ページ を 再 設計 し ま す .	[1, 0, 0]	NOT
5785	suitable topic for debate, we would have easily won.	議論 に 適 し た トピック なら 簡単 に 勝 ち ま し た	[0, 0, 0]	NOT
2408	I've just asked mathematica, and the twelve 9s version is correct.	私 は ちょうど mathematica に 尋ね ま し た 、 そして 12 9 の バージョン は 正し い で す 。	[0, 0, 0]	NOT
7541	Lcarscad, who made it your job to follow me around?	Lcarscad 、 誰 が 私 の 周り を 追 う こと を あなた の 仕事 と し ま し た か ?	[0, 0, 0]	NOT
7816	Stop vandalizing stuff. I'am watching your every move my friend.	物事 を 破壊 する の を やめ なさ い 。 私 は あなた の すべて の 動き を 見 て い ま す 。	[0, 0, 0]	NOT
2098	Those batteries have their own article. Link to it on this one somewhere	それ ら の バッテリー は 、 彼 ら 自身 の 記事 を 持 っ て い ま す . この 1 の どこ か で それ に リンク	[0, 0, 0]	NOT
5570	Google research seems to indicate that the preferred name for this class of antenna is biconic not biconical.	Google の 調査 に よ る と 、 この タイプ の アンテナ の 好まし い 名前 は バイコニック で は な く バイコニック で あ る こと が 示唆 さ れ て い る 。	[0, 0, 0]	NOT
1419	Hey! I have changed the text cause mr Prelog is not FROM CROATIA, HE IS FROM BOSNIA!	ヘイ ! 先生 は クロアチア 出身 で は な く 、 ボスニア 出身 で す の で 、 テキスト を 変更 し ま し た !	[1, 0, 1]	ERR
5321	Nazi. You can delete my talk page, but i do it to you and im banned. Fucking fascist.	ナチス . あなた は 私 の トーク ページ を 削除 する こと が でき ま す , しかし 、 私 は あなた に それ を 実行 し 、 私 は 禁止 さ れ て い ま す . ファシスト .	[0, 0, 0]	NOT
8404	this is a pile of bull i didnt do any of this!!!!!!!!!!1111	これ は 牛 の 積み重ね だ こんな こと し て な い わ ! ! ! ! ! ! ! ! ! ! 11 1 1	[0, 0, 0]	NOT
3715	A pic for the geobox would be great! I've already searched flickr and what I find are places in Arizona, imagine that?	私 は すでに flickr を 検索 し 、 私 は アリゾナ の 場所 を 見つけ ま し た , 想像 し て み て くださ い ?	[0, 0, 0]	NOT
3505	Can you do a box for Raja Maharaj Singh. Cricket archive page here . He's the oldest player to play first class cricket.	彼 は 一流 の クリケット を 再生 する 最も 古 い プレーヤー で す 。	[0, 3, 0]	NOT
7485	Then Block me, asshole. I don't take to fanboys or threats.	私 は ファンボーイ や 脅威 に 取 ら な い 。	[0, 0, 1]	NOT
6023	Let me put together a couple of prototypes encompassing some of your suggestions.	いく つ か の 提案 を 含 ん だ プロトタイプ を いく つ か まとめ ま す 。	[0, 0, 0]	NOT
2590	Does it ever dawn on you that you are the reason some people hate Jews?	ある 人々 が ユダヤ 人 を 憎 む 理由 と し て あなた を 挙げ た こと は 、 あなた 自身 に 起こ っ た の で しょ う か 。	[0, 0, 0]	NOT
627	Shouldn't Wikipedia also have an article on hero worship, if it has two articles referring to it?	ウィキペディア に も ヒーロー の 礼拝 に 関 する 記事 が あ る はず が な い の で しょ う か 。	[0, 0, 1]	NOT
7465	Hey in Japan isn't Hercules Beetle fihgting popular? It was on an episode of Samurai Champloo.	日本 で は ヘラクレス ・ ビートル が 流行 っ て い ま せ ん か ? それ は サムライ ・ チャンプルー の エピソード で あ り ま し た 。	[0, 0, 0]	NOT
1597	Dude, I think they are not Emo. I think they are Big Beat and Techno with Alternative rock. It says on their Myspace page. 7:33, 29 November.	デュード , 彼 ら は エモ で は な い と 思 い ま す . 彼 ら は ビッグ ビート と テクノ と 代替 ロック だ と 思 い ま す . それ は 彼 ら の Myspace ページ に 言 い ま す . 7 : 33 , 29 11 月 .	[1, 1, 1]	ERR
8865	I allways knew wikipedia was a joke, I never realized it catered to queers. You can all go and fuck yourselves	私 は いつ も ウィキペディア が 冗談 だっ た こと を 知 っ て い ま し た , 私 は それ を クイアー に 提供 する こと を 認識 し ま せ ん で し た . あなた は すべて 行 き 、 あなた 自身 を ファック する こと が でき ま す	[1, 1, 0]	ERR
7583	Thanks, and I apologize for my comment. I'd like you to know that I understand your position.	コメント を 申し訳 ござ い ま せ ん が 、 ご 理解 の ほど よろしく お 願 い 申し上げ ま す 。	[0, 0, 0]	NOT
6661	I fail to see how tacking a speedy delete on this article is acting in good faith.	私 は 、 この 記事 の 迅速 な 削除 に 対処 する 方法 が 、 誠実 に 行動 し て い る か を 見 る こと が でき ま せ ん 。	[0, 0, 0]	NOT
8002	LOL== The whole massacre in my opinion was fucking funny. VTECH JUST KICKED IN YO. ==	LOL = = 私 の 見解 で は 、 全体 の 虐殺 は 、 クソクソ の おかし い もの だっ た 。	[0, 0, 0]	NOT
755	I've removed the to-do list, the cleanup tag, and the table, having found that the removal of the latter eliminated the need for the other two.	リスト 、 クリーニング アップタグ 、 および テーブル を 削除 し ま し た 。 後者 の 削除 が 他 の 2 つ の 必要 性 を 解消 し た こと が わか り ま し た 。	[0, 1, 0]	NOT
2512	in the first place. Look at the article's history if you don't believe me	記事 の 歴史 を 見 て くださ い 信 じ られ な い 方 は	[1, 0, 0]	NOT
6377	And perhaps this someone improves it and makes it readable!	そして 、 おそらく この 誰 か が それ を 改善 し 、 それ を 読 み やす く し ま す !	[0, 0, 0]	NOT
9530	REDIRECT Talk:2005 South Asian Football Federation Gold Cup	リダイレクト トーク : 2005 年 南 アジア サッカー 連盟 ゴールド カップ	[0, 0, 0]	NOT
4481	I've moved your article on Manifest Ltd to your user space for the same reason: .	Manifest Ltd の 記事 を ユーザー スペース に 同じ 理由 で 移 し ま し た : .	[0, 0, 0]	NOT
942	is the common cause an ideological group or a citizen group? The debate rages on. )	共通 の 原因 は イデオロギー 集団 か 市民 集団 で す か ? 議論 は 激し く 続 い て い ま す 。	[0, 0, 0]	NOT
4320	we got a smart aleck here do we well i'm gonna have to fix that	スマート な アレック が ここ に い る ん だ うま く や ろ う	[0, 0, 0]	NOT
973	Alternately, it's possible that I don't know where I'm posting things	代わり に 、 私 は どこ で 物事 を 投稿 し て い る の か 分か ら な い 可能 性 が あ り ま す	[0, 0, 0]	NOT
3445	You should not semi protect the Pierre Lewis page.	あなた は ピエール ・ ルイス の ページ を 半 保護 する べ き で は あ り ま せ ん 。	[0, 0, 0]	NOT
4100	YOU HAVE NO WRIGHT TO EDIT MY STUFF SO LEAVE IT ALONE UNDERSTAND!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! AND LEAVE ME ALONE!!!!!!!!!!!!!!!	私 の 作品 を 編集 する 権利 は あ り ま せ ん の で 、 理解 し な い で くださ い ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! そして 、 私 を 残 し て くださ い ! ! ! ! ! ! ! ! ! !	[1, 0, 0]	NOT
9426	I already joined Wikiproject:Argentina. Thanks for the tips.	すでに Wikiproject : Argentina に 参加 し ま し た 。	[0, 0, 0]	NOT
9355	as embodied by the IPCC report. This is a perfect example of the type of OR that is rampant in the article	IPCC の 報告 書 に 示 す よう に . これ は 、 記事 に 広が っ て い る OR の タイプ の 完璧 な 例 で す	[0, 0, 0]	NOT
5298	How can a tesseract possibly even exist, and how does it work? What is the meaning of life, and why? Why do I keep asking rhetorical questions?	テッサ ラクト は どの よう に 存在 し 、 どの よう に 機能 する の で しょ う か ? 人生 の 意味 は 何 で す か 、 なぜ で す か ? なぜ 私 は 繰り返 し 修辞 的 な 質問 を し ま す か ?	[0, 0, 0]	NOT
6325	Yeah, fair enough. Apologies again. That was not my intention.	ええ 申し訳 あ り ま せ ん それ は 私 の 意図 で は あ り ま せ ん で し た	[0, 0, 0]	NOT
6445	As with most free services, most of their income is from advertising.	ほとんど の 無料 サービス と 同様 に 、 彼 ら の 収入 の ほとんど は 広告 から で あ る 。	[0, 0, 0]	NOT
4599	Gauss made similar remarks, quoted in the main article.	ガウス は 同様 の 発言 を し た が 、 主な 記事 に 引用 さ れ て い る 。	[0, 0, 0]	NOT
5784	Fair enough. My only question would be, why did you revert my PROD on the Atheists in foxholes article?	私 の 唯一 の 質問 は 、 なぜ あなた は foxholes の 記事 で 無神 論 者 に つ い て の 私 の プロド を 返 し た の で しょ う か ?	[0, 0, 0]	NOT
7971	SO WHAT IF I LOVE MICHAEL JACKSON@@@@@@@@@@@@@@@@@@@@@@U GOT A PROBLEM WIT THAT (GEORGE BUSH)	マイケル ・ ジャクソン を 愛 する なら どう する ( ジョージ ・ バッシュ )	[0, 0, 0]	NOT
1746	IS there any clinical labs that have experience in strachy experiments?	恐怖 実験 の 経験 が あ る 臨床 研究 室 は あ り ま す か ?	[0, 0, 0]	NOT
965	Error noted. My apologies for the unintended problem which I restored. I will exercise greater care in the future.	エラー が 指摘 さ れ ま し た . 私 が 復元 し た 意図 し な い 問題 の ため の 私 の 謝罪 . 私 は 将来 より 多く の 注意 を 行使 し ま す .	[0, 0, 0]	NOT
1467	My edits are based on 'published reliable sources'. I will re-edit the articles and supply references. I hope YOU will not remove them.	私 の 編集 は 「 出版 さ れ た 信頼 性 の 高 い ソース 」 に 基づ い て い ま す . 私 は 記事 と 供給 の 参照 を 再 編集 し ま す . 私 は あなた が それ ら を 削除 し な い こと を 願 っ て い ま す .	[0, 0, 1]	NOT
5792	Swedish 1SG == This may appear way wrong, but it reflects the view of the Swedish Armed Forces, not my own. ==	スウェーデン 1 SG = = これ は 間違 っ て い る か も しれ ま せ ん が 、 スウェーデン 軍 の 見解 を 反映 し て い ま す が 、 私 の 見解 で は あ り ま せ ん 。	[0, 0, 0]	NOT
5068	This information about Operation Preserve is also very important, especially for his supporters. Here is an additional link: [URL] ~~nycapple123	オペレーション ・ プレザーブ に 関 する この 情報 は 、 特に 彼 の 支持 者 に と っ て 非常 に 重要 で す 。	[0, 0, 0]	NOT
5772	That's is Americans people reply, reply, reply and reply sources. ONE SOURCES YEAH!!	それ は アメリカ 人 が 応答 、 応答 、 応答 と 応答 ソース で す 。	[0, 0, 0]	NOT
4155	Is it my imagination or is the font used for the PlayStation 3 title and the Spiderman movie title the same font?	それ は 私 の 想像 か 、 PlayStation 3 の タイトル と スパイダーマン の 映画 の タイトル で 使用 さ れ る フォント は 同じ フォント で す か ?	[0, 0, 0]	NOT
6840	In my opinion I don't find it racial if there is 8 killed whether they were Jewish or not...what if you were Jewish how would you feel then?	私 の 意見 で は 、 彼 ら が ユダヤ 人 で あ る か どう か に かかわ ら ず 、 8 人 が 殺 さ れ た 場合 、 私 は それ が 人種 的 で は な い . . . あなた が ユダヤ 人 だっ た 場合 、 あなた は その 後 どの よう に 感じ る で しょ う ?	[0, 0, 0]	NOT
2354	Cool. I'll check out Kay, and take it from there. All the best.	い い ね 、 ケイ を 調べ て 、 そこ から 行 っ て み よう 。	[0, 0, 0]	NOT
9221	JumpGuru, you are still formatting references incorrectly. Please follow the above advice! This is important!	JumpGuru, あなた は まだ 誤 っ て 参照 を フォーマット し て い ま す . 上記 の アドバイス に 従 っ て くださ い ! これ は 重要 で す !	[0, 0, 0]	NOT
827	You're just senseless and clueless making false accuses.	あなた は 単に 無 意味 で 無 意味 な 偽 の 告発 を し て い ま す 。	[0, 0, 0]	NOT
6596	I guess, or you could anyway, but w/ no feedback. lol	たぶん 、 また は あなた は とにかく 、 しかし w / フィードバック は あ り ま せ ん 。 笑	[0, 0, 0]	NOT
294	I can't find any such list. Any guesses on its name?	私 は その よう な リスト を 見つけ る こと が でき ま せ ん 名前 の 推測 は あ り ま す か ?	[0, 0, 0]	NOT
7306	DO SO ALL MEXICANS AND BLACK PEOPLE ARE SHIT HEADS AND IM IN THE KKK FUCK HEADS!!!!!!1	だ から 、 すべて の メキシコ 人 と 黒 い 人々 は 、 SHIT HEADS と KKK FUCK HEADS で IM さ れ て ! ! ! ! ! 1	[0, 0, 1]	NOT
9786	mill dickwad admin]] = Hilarity ensues by blocking me from editing	mill dickwad admin ] ] = 編集 を 妨げ る こと で 大笑い が 起こ り ま す	[0, 0, 0]	NOT
8544	Why am I even talking to this retard, who hasn't ever gotten out of his chair since he was born?	なぜ 私 は 、 彼 が 生まれ て 以来 、 彼 の 椅子 から 降り て い な い この retard と 話 し て い る の で しょ う か ?	[0, 1, 0]	NOT
1662	I wouldn't hold your breath. The guy is a complete tosser	私 は あなた の 息 を 止め ま せ ん . 男 は 完全 な 主張 者 で す	[0, 1, 1]	ERR
2073	Why do you keep reverting my factual edits to the Alex Linder article, Nazi?	なぜ あなた は 私 の 事実 編集 を アレックス ・ リンダー の 記事 に 戻 り 続け る の か 、 ナチス ?	[0, 0, 0]	NOT
6724	Hi. Please use the help desk for questions about using Wikipedia. For factual questions, please refer to the reference desk. Thank you. , email)	こんにちは 。 ウィキペディア の 使用 に 関 する 質問 に つ い て は ヘルプ デスク を ご 利用 くださ い 。	[0, 0, 0]	NOT
5514	After all of my changes in system software, I will have compromised my effects in the available awarenesses in case of my general checking.	システム ソフトウェア の すべて の 変更 の 後 、 私 は 私 の 一般 的 な チェック の 場合 に は 、 利用 可能 な 意識 の 私 の 効果 に 妥協 し て い ま す 。	[0, 0, 1]	NOT
4568	Kassandra McCarthy This article was a according to the criteria set out in WP:BIO.	Kassandra McCarthy この 記事 は WP: BIO で 設定 さ れ た 基準 に 従 っ た もの で す 。	[0, 0, 0]	NOT
6924	I'm still in the process of perfecting this page. I'll be adding footnotes tomorrow.	私 は まだ この ページ を 完成 さ せ よう と し て い ま す . 明日 フット ノート を 追加 し ま す .	[0, 0, 0]	NOT
9579	Headlines == Im testing something == Something about the headlines? Headlines.	ヘッドライン = = 私 は 何 か を テスト し て い ま す = = ヘッドライン に つ い て 何 か ? ヘッドライン .	[0, 0, 0]	NOT
9618	REDIRECT Talk:Timeline of 10th-century Muslim history	REDIRECT Talk : 10 世紀 の イスラム 教 の 歴史 の タイム ライン	[0, 0, 0]	NOT
448	I've posted my two cents on the game's talk page for consensus.	私 は コンセンサス の ため に ゲーム の トーク ページ に 私 の 2 セント を 投稿 し ま し た 。	[0, 1, 0]	NOT
9527	I'm happy to announce that I'm back online. With my dynamic IP I can easily bypass your blocks wiki-pedos.	私 の ダイナミック IP を 使用 し て 、 私 は 簡単 に あなた の ブロック を バイパス する こと が でき ま す wiki - pedos.	[0, 0, 0]	NOT
7799	Slapstick was published in the early 60's. Caliban	スラップ スティック は 60 年代 初頭 に 出版 さ れ ま し た 。	[1, 0, 0]	NOT
3919	I'll wait logged for a few minutes more. If you have something to say me, say it now.	あと 数 分 、 ログ イン し て 待 っ て ま す 何 か 言 い た い こと が あ る なら 、 今 すぐ 言 っ て くださ い	[0, 0, 0]	NOT
7647	Yeah that true. There will always be debate about whether a show or shows has ever jumped or not. It doesn't bother me that the list is gone.	はい 、 それ は 真実 で す . 常 に ショー や ショー が 跳ね た か 否 か に つ い て 議論 さ れ ま す . リスト が なくな っ て い る こと は 、 私 を 気 に し ま せ ん .	[0, 0, 0]	NOT
1666	Nope there is no Demo available for download but there r gameplay vids which r just as good.	いいえ 、 ダウンロード 用 の デモ は あ り ま せ ん が 、 ちょうど 良 い r ゲーム プレイ ビデオ が あ り ま す 。	[0, 0, 0]	NOT
5039	I do not care to hear anything else you have to say so please do not post messages in my talk page. I will remove them.	私 の トーク ページ に メッセージ を 投稿 し な い で くださ い 。 私 は それ ら を 削除 し ま す 。	[0, 0, 0]	NOT
8849	I am reverting as resources.It says 69.There are already 6 million kurds in Turkey but here is a propaganda house.	すでに トルコ に は 6 百 万 の クルド 人 が い ま す が 、 ここ に は プロパガンダ ハウス が あ り ま す 。	[0, 0, 0]	NOT
1729	Thank you for that however it is not original research (see here [URL] ~ ~ ~ ~	ありがとう ござ い ま し た が 、 これ は 元 の 研究 で は あ り ま せ ん ( ここ を 参照 し て くださ い [ URL ] ~ ~ ~ ~	[0, 0, 0]	NOT
3518	Is this species named after Sir David Attenborough? If so, it should be noted.	この 種 は 、 デイヴィッド ・ アテンボロー 卿 に ちな ん で 名付け られ た の で しょ う か ? そう で あ れ ば 、 注意 す べ き で す 。	[0, 0, 0]	NOT
6897	INDIAN ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCK.	インディアン ・ アヌス は 、 グレイプ の 巨大 な コック に よ っ て 暗殺 さ れ 、 暗殺 さ れ た 。	[1, 1, 1]	ERR
